diag_name,component,in_paper_scope,new_vs_base,strict_records,source_tus,injector_count,languages,projects,strategies,campaign_count,injector_ids
err_explicit_instantiation_storage_class,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-fd64d5144bfe2370
err_explicit_instantiation_undefined_func_template,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-9a692f1ba98f3556
err_explicit_instantiation_undefined_member,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_explicit_instantiation_undefined_var_template,Sema,true,false,4,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-7be0f34ce5fbcaa7
err_explicit_instantiation_with_definition,Parse,true,false,3,3,2,c++,abseil|llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-53cfc994a787df13|fuzzlang-v2-a8f679a53aa24ecc
err_explicit_instantiation_without_template_id,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-e8dd44fc7dfb7bd4
err_explicit_non_ctor_or_conv_function,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-92b6641ee7bc43fa
err_explicit_non_function,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-e6f1590708c55abd
err_explicit_object_default_arg,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-5a3b4ed352e9b645|fuzzlang-v2-e520606cbc681163
err_explicit_object_parameter_constructor,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-68ac0deff8046372|fuzzlang-v2-bb3ac24737fdbe50
err_explicit_object_parameter_must_be_first,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-7ff9decf777b5d5a|fuzzlang-v2-8c8dba56f107bcd6
err_explicit_object_parameter_mutable,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-e07f08c751551701
err_explicit_object_parameter_nonmember,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-ea2f5292b13cb0f0
err_explicit_object_parameter_pack,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-14005fe8ffd2a8fc
err_explicit_out_of_class,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-7be0dcbcf8d6ce20
err_explicit_spec_non_template,Parse,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-cede8af1df44c830
err_exponent_has_no_digits,Lex,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_expr_not_cce,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-a07755aece99c358
err_expr_not_string_literal,Sema,true,true,2,2,1,c,ffmpeg,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-71c9d4b757098418
err_extern_non_extern,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-779e4d3099069880
err_external_source_symbol_duplicate_clause,Parse,false,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_external_source_symbol_expected_keyword,Parse,false,false,2,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_extraneous_closing_brace,Parse,true,false,3,3,3,c|c++,abseil|ffmpeg,synthesized_injector_campaign,3,fuzzlang-v1-0337a6362ff6a146|fuzzlang-v1-b07a2b6a60a0abb5|fuzzlang-v2-8510e94e2bb87222
err_extraneous_rparen_in_condition,Parse,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_extraneous_token_before_semi,Parse,true,false,3,3,2,c|c++,ffmpeg|llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,3,fuzzlang-v1-1aeef13ac2de8512|fuzzlang-v1-1d7a5815c25bb30c
err_fallthrough_attr_invalid_placement,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-92c587d6ca6c4e34
err_fallthrough_attr_outside_switch,Sema,true,false,3,3,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-f1a1f31190837f23
err_fallthrough_attr_wrong_target,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-ec251f3ee6e4dbeb
err_feature_check_malformed,Lex,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-0fac75131d48543d
err_field_declared_as_function,Sema,true,false,2,2,2,c,ffmpeg,synthesized_injector_campaign,2,fuzzlang-v1-29c11d256dd9b87a|fuzzlang-v2-1d9864870d58ed67
err_field_designator_non_aggr,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-5acdbacd7c2e2919
err_field_designator_nonfield,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-555f30754f52dade|fuzzlang-v2-bf428b3fec42deb8
err_field_designator_unknown,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_field_designator_unknown_suggest,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-373bb04ff3ef6209
err_field_incomplete_or_sizeless,Sema,false,false,4,4,3,c|c++,ffmpeg|llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,4,fuzzlang-v1-167042f1c30b389f|fuzzlang-v1-632e44c0de6001e3|fuzzlang-v2-17bcee76cc37da1a
err_field_instantiates_to_function,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-ad6905aa1e8adcf3
err_final_function_overridden,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_first_argument_to_cwsc_builtin_call,Sema,false,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_first_argument_to_cwsc_not_call,Sema,false,false,2,2,2,c++,llvm,synthesized_injector_campaign,2,fuzzlang-v1-b561848a8482c23f|fuzzlang-v2-3cb295d4517dee8c
err_first_argument_to_va_arg_not_of_type_va_list,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_flexible_array_has_nontrivial_dtor,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_flexible_array_init,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_flexible_array_not_at_end,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_fold_expression_bad_operand,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-c00aee0e44ee6fbf
err_fold_expression_empty,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-54fe4df0aebed053
err_fold_expression_packs_both_sides,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_fold_operator_mismatch,Parse,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-26a7bff6eaac26ae
err_for_range_dereference,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-d787012083e13d30
err_for_range_expected_decl,Parse,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_for_range_identifier,Parse,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-05bc92eed2db84dc
err_for_range_invalid,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-7cb4cf78ce1ad6ca
err_for_range_storage_class,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_format_attribute_implicit_this_format_string,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-27aabd4178509f3f
err_format_attribute_not,Sema,true,false,2,2,2,c|c++,ffmpeg|llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-309c8181db8d307b|fuzzlang-v2-4a5899b33122b027
err_format_strftime_third_parameter,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-d212fac47f9c69d0
err_forward_ref_enum,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-f05f535376a67fcf
err_friend_concept,Parse,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-19b4890bcb323fbd
err_friend_decl_defines_type,Parse,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_friend_decl_spec,Common,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-6abc5936ae916337
err_friend_decl_with_def_arg_must_be_def,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-b0666b83fdbb0713|fuzzlang-v2-f904830aceddb8df
err_friend_decl_with_def_arg_redeclared,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-7e753ea8193a234e
err_friend_decl_with_enclosing_temp_constraint_must_be_def,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-9bdec06608a54f50
err_friend_invalid_in_context,Parse,true,false,4,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-5a366b62ae5ab142
err_friend_not_first_in_declaration,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-94baf0bab28d2247
err_friend_template_decl_multiple_specifiers,Sema,true,false,4,3,2,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v2-24c6db7d9cc7e585|fuzzlang-v2-bb426b1f2e3f8a58
err_func_def_incomplete_result,Sema,false,false,3,3,2,c|c++,ffmpeg|llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-07fa5b4e858e037f|fuzzlang-v1-e59c05f8a4bc7834
err_func_returning_array_function,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v2-ecb94034ebfe3871
err_func_with_effects_no_prototype,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-1de4c0c3812400c3
err_function_declared_typedef,Parse,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-8a1ad0cba421bbc6
err_function_definition_not_allowed,Parse,true,false,4,3,2,c|c++,ffmpeg|llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,3,fuzzlang-v1-ea8364753e56c4f4|fuzzlang-v2-b7989d4e32ae1c72
err_function_is_not_record,Parse,true,false,7,6,2,c++,llvm,gemma_append_witness_injector_replay|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-36e408163cd51831|fuzzlang-v1-3f52960093305a54
err_function_marked_override_not_overriding,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-84f463b65234c827
err_function_parameter_pack_without_parameter_packs,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-737dd954286973fe
err_function_start_invalid_type,Sema,true,false,2,2,1,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-24616f9e7555317a
err_function_template_partial_spec,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-f8467502d2de1863
err_function_template_spec_ambiguous,Sema,true,false,1,1,1,c++,abseil,gemma_code_witness_injector_replay,1,fuzzlang-v1-44ae1a174b9321b5
err_function_template_spec_no_match,Sema,true,false,2,2,2,c++,llvm,synthesized_injector_campaign,2,fuzzlang-v1-7cff4ed9c646379d|fuzzlang-v2-a4acf789a7519a38
err_generic_sel_no_match,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-3bec1f4a35950c4c
err_get_vtable_pointer_incorrect_type,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay,2,fuzzlang-v1-d141642912ba55bf
err_get_vtable_pointer_requires_complete_type,Sema,false,false,4,4,2,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-c34c16392c3eadcc|fuzzlang-v1-e192a4a19d4b6e7c
err_global_asm_qualifier_ignored,Parse,true,false,3,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-d7003324c8f23218
err_goto_into_protected_scope,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-c09a02dd9ead7fae
err_hex_constant_requires,Lex,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-5f1d29ad127bb4f2
err_hex_escape_no_digits,Lex,true,false,4,4,3,c++,llvm,gemma_append_witness_injector_replay|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-ba3bfaa5da5b5526|fuzzlang-v1-f58648b5e482c698|fuzzlang-v2-e7dbd1b23b884925
err_ice_incomplete_type,Sema,false,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-4c42ee7dda0b710a
err_ice_not_integral,Sema,true,true,3,3,2,c|c++,ffmpeg|llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v2-402dd647964f28e3|fuzzlang-v2-5424ba3b0403dde5
err_ice_too_large,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-4edb021516323746
err_ident_list_in_fn_declaration,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-26b5ebd8c91f4f05
err_illegal_decl_array_of_functions,Sema,true,false,2,2,2,c,ffmpeg,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-3993dff10a0ec08b|fuzzlang-v1-c5a982ce8c0bf4b9
err_illegal_decl_array_of_references,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|gemma_code_witness_injector_replay,2,fuzzlang-v1-d34d37742fdc9334
err_illegal_decl_mempointer_in_nonclass,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-13b0bc53b012a306
err_illegal_decl_mempointer_to_reference,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-35f875f8989725ba
err_illegal_decl_pointer_to_reference,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-70a14ddf3313a70d
err_illegal_decl_reference_to_reference,Parse,true,false,5,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-0dc46f6c7bfba3fa
err_illegal_initializer_type,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-38479e5722b971fe
err_illegal_use_of_flt_eval_macro,Lex,true,true,2,2,1,c,ffmpeg,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-ae088f1ad68606f1
err_imaginary_not_supported,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-a6c3580e35933803
err_implicit_empty_initializer,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-982830d5828f7092
err_implicit_instantiate_member_undefined,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-73f642296e52b0c2
err_implied_coroutine_type_not_found,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-1d5f5aa67dd9974b
err_implied_std_coroutine_traits_promise_type_not_class,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-39f96f795706d038
err_in_class_initializer_non_const,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-cb05fd6189375bed
err_in_class_initializer_non_constant,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-6f621a1733117095
err_in_class_initializer_volatile,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_incomplete_array_member_init,Parse,false,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-418ad0e73f56e888
err_incomplete_base_class,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-623cda6c568c875a
err_incomplete_in_exception_spec,Sema,false,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-7a9dffec8949bac2
err_incomplete_member_access,Sema,false,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-05f65bbabd8694f2
err_incomplete_nested_name_spec,Sema,false,false,3,3,3,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-3ca6ed513e4705bf|fuzzlang-v2-60267782bbba5f6c|fuzzlang-v2-80fdda1271577589
err_incomplete_object_call,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-aa6981622a2383d0
err_inconsistent_deduction,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-84d48f3f083e937c
err_incorrect_defaulted_constexpr_with_vb,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-20caa1d47f8737d4
err_increment_decrement_enum,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_indirect_goto_without_addrlabel,Sema,true,false,2,2,1,c|c++,ffmpeg|llvm,comment_replacement_insertion_recovery|synthesized_injector_campaign,2,fuzzlang-v2-b2f8d89204f7026a
err_init_capture_multiple_expressions,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-f58867356fafb0fb
err_init_capture_paren_braces,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-d97e6d5ef2a7dc53
err_init_conversion_failed,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v2-e9e30d594c8e6c94
err_init_element_not_constant,Sema,true,true,1,1,1,c,ffmpeg,synthesized_injector_campaign,1,fuzzlang-v2-8da7e71089166cfb
err_init_list_bin_op,Parse,true,false,2,2,1,c++,abseil,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-5ab39e1b45d4ca36
err_init_priority_object_attr,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_init_reference_member_uninitialized,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-6664c1fa0e979300
err_initializer_string_for_char_array_too_long,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-2e0aa3832381ab78
err_inline_decl_follows_def,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_inline_declaration_block_scope,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-eb38a992a621f9be
err_inline_main,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_inline_namespace_alias,Parse,true,false,7,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-9e98ad8904d3cfc5
err_inline_namespace_mismatch,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-1bbb96d16669fb91
err_inline_namespace_std,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_inline_nested_namespace_definition,Parse,true,false,2,2,1,c++,abseil,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-e0bf6a29edd52265
err_integer_literal_too_large,Common,true,false,2,2,2,c,ffmpeg,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-315c8a1cf541af92|fuzzlang-v2-b3c81b7a8d166b30
err_introducing_special_friend,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-26ea6f4c6157b4c1
err_invalid_asm_value_for_constraint,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-8395eb4242ac9464
err_invalid_builtin_argument,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-648f8ed40633f4cc
err_invalid_char_raw_delim,Lex,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-c36f081b916bfc77
err_invalid_consteval_call,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-9ba6a58f44428424
err_invalid_consteval_decl_kind,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-68a5d1afb88fd4aa
err_invalid_consteval_take_address,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-5fcd3bcd14ca3b8b
err_invalid_constexpr,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-8db57d65e6658ecf
err_invalid_constexpr_member,Sema,true,false,5,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-59c4ce08376c643a
err_invalid_constexpr_var_decl,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-49691209aa7e3956
err_invalid_conversion_between_vector_and_integer,Sema,true,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-398ffd8d2e34cb12
